Date,Open,High,Low,Close,Adj Close,Volume
2016-02-25,0.008063,0.008076,0.008015,0.008027,0.008027,825297
2016-02-26,0.008025,0.008058,0.008014,0.008058,0.008058,579986
2016-02-27,0.008063,0.008077,0.007972,0.007972,0.007972,417576
2016-02-28,0.007977,0.007987,0.007854,0.007889,0.007889,570935
2016-02-29,0.007895,0.007938,0.007823,0.007923,0.007923,689215
2016-03-01,0.007923,0.008020,0.007923,0.008006,0.008006,738772
2016-03-02,0.008005,0.008055,0.007980,0.008030,0.008030,409388
2016-03-03,0.008028,0.008215,0.007993,0.008162,0.008162,685240
2016-03-04,0.008036,0.008220,0.008033,0.008096,0.008096,567974
2016-03-05,0.008117,0.008176,0.007824,0.007878,0.007878,1148690
2016-03-06,0.007857,0.007910,0.007801,0.007860,0.007860,569577
2016-03-07,0.007835,0.007979,0.007831,0.007918,0.007918,587059
2016-03-08,0.007911,0.007978,0.007895,0.007949,0.007949,655974
2016-03-09,0.007951,0.008094,0.007941,0.008056,0.008056,396527
2016-03-10,0.008051,0.008206,0.008045,0.008190,0.008190,1348660
2016-03-11,0.008183,0.008920,0.008183,0.008803,0.008803,2831220
2016-03-12,0.008801,0.008993,0.008611,0.008700,0.008700,1536850
2016-03-13,0.008698,0.008703,0.008579,0.008635,0.008635,860868
2016-03-14,0.008624,0.008628,0.008472,0.008479,0.008479,846750
2016-03-15,0.008478,0.008495,0.008035,0.008186,0.008186,284572
2016-03-16,0.008185,0.008325,0.008115,0.008178,0.008178,219047
2016-03-17,0.008182,0.008401,0.008162,0.008287,0.008287,176475
2016-03-18,0.008284,0.008356,0.008013,0.008119,0.008119,229313
2016-03-19,0.008124,0.008160,0.007894,0.008016,0.008016,164010
2016-03-20,0.008015,0.008046,0.007872,0.007960,0.007960,115984
2016-03-21,0.007956,0.008079,0.007880,0.008047,0.008047,79784
2016-03-22,0.008028,0.008215,0.008025,0.008110,0.008110,604214
2016-03-23,0.008109,0.008335,0.008106,0.008332,0.008332,1022850
2016-03-24,0.008335,0.008345,0.008229,0.008230,0.008230,965196
2016-03-25,0.008234,0.008272,0.008191,0.008191,0.008191,753671
2016-03-26,0.008190,0.008197,0.008053,0.008066,0.008066,309664
2016-03-27,0.008062,0.008081,0.008005,0.008029,0.008029,418222
2016-03-28,0.008025,0.008032,0.007467,0.007564,0.007564,2114600
2016-03-29,0.007573,0.007605,0.007397,0.007566,0.007566,1116900
2016-03-30,0.007568,0.007595,0.007327,0.007332,0.007332,1210630
2016-03-31,0.007332,0.007392,0.007274,0.007391,0.007391,1036210
2016-04-01,0.007391,0.007480,0.007391,0.007418,0.007418,827273
2016-04-02,0.007418,0.007505,0.007410,0.007501,0.007501,390399
2016-04-03,0.007504,0.007533,0.007492,0.007503,0.007503,250112
2016-04-04,0.007502,0.007515,0.007483,0.007491,0.007491,300359
2016-04-05,0.007488,0.007516,0.007451,0.007474,0.007474,464037
2016-04-06,0.007467,0.007468,0.007296,0.007296,0.007296,796790
2016-04-07,0.007308,0.007309,0.006875,0.006875,0.006875,1450030
2016-04-08,0.006875,0.006875,0.006657,0.006671,0.006671,859428
2016-04-09,0.006674,0.006679,0.006287,0.006288,0.006288,1032700
2016-04-10,0.006289,0.006295,0.005924,0.005937,0.005937,774554
2016-04-11,0.005937,0.006071,0.005883,0.006048,0.006048,1871520
2016-04-12,0.006048,0.006082,0.005873,0.005885,0.005885,1085670
2016-04-13,0.005884,0.005884,0.005685,0.005695,0.005695,1384420
2016-04-14,0.005697,0.006352,0.005693,0.006289,0.006289,192592
2016-04-15,0.006303,0.006473,0.006229,0.006424,0.006424,156069
2016-04-16,0.006421,0.006510,0.006276,0.006510,0.006510,70486
2016-04-17,0.006499,0.006605,0.006488,0.006499,0.006499,54781
2016-04-18,0.006503,0.007194,0.006503,0.006987,0.006987,1066190
2016-04-19,0.006987,0.007157,0.006982,0.007118,0.007118,426257
2016-04-20,0.007117,0.007259,0.007019,0.007244,0.007244,1301350
2016-04-21,0.007265,0.007536,0.007265,0.007433,0.007433,1011580
2016-04-22,0.007439,0.007439,0.007275,0.007284,0.007284,955674
2016-04-23,0.007282,0.007365,0.007282,0.007346,0.007346,345650
2016-04-24,0.007344,0.007350,0.007223,0.007251,0.007251,472274
2016-04-25,0.007250,0.007308,0.007234,0.007283,0.007283,605219
2016-04-26,0.007279,0.007293,0.007095,0.007095,0.007095,884879
2016-04-27,0.007094,0.007094,0.006725,0.006725,0.006725,797081
2016-04-28,0.006720,0.006724,0.006666,0.006686,0.006686,752872
2016-04-29,0.006689,0.006759,0.006671,0.006759,0.006759,538253
2016-04-30,0.006761,0.006849,0.006761,0.006812,0.006812,406123
2016-05-01,0.006812,0.006819,0.006789,0.006791,0.006791,241733
2016-05-02,0.006791,0.006803,0.006712,0.006714,0.006714,585826
2016-05-03,0.006716,0.006717,0.006555,0.006560,0.006560,329125
2016-05-04,0.006558,0.006560,0.006307,0.006323,0.006323,563556
2016-05-05,0.006323,0.006324,0.006187,0.006193,0.006193,509188
2016-05-06,0.006198,0.006400,0.006188,0.006399,0.006399,680334
2016-05-07,0.006395,0.006496,0.006395,0.006490,0.006490,351537
2016-05-08,0.006490,0.006492,0.006403,0.006404,0.006404,389914
2016-05-09,0.006402,0.006407,0.006386,0.006399,0.006399,351209
2016-05-10,0.006399,0.006399,0.006270,0.006272,0.006272,404295
2016-05-11,0.006272,0.006277,0.006186,0.006189,0.006189,476708
2016-05-12,0.006188,0.006188,0.006153,0.006167,0.006167,362896
2016-05-13,0.006167,0.006190,0.006105,0.006109,0.006109,478095
2016-05-14,0.006111,0.006116,0.006033,0.006073,0.006073,274107
2016-05-15,0.006072,0.006075,0.006006,0.006061,0.006061,304621
2016-05-16,0.006061,0.006070,0.006018,0.006022,0.006022,389621
2016-05-17,0.006022,0.006060,0.006022,0.006023,0.006023,319996
2016-05-18,0.006022,0.006052,0.006016,0.006028,0.006028,701256
2016-05-19,0.006025,0.006042,0.005988,0.006032,0.006032,797005
2016-05-20,0.006028,0.006084,0.006020,0.006084,0.006084,549413
2016-05-21,0.006090,0.006098,0.005988,0.005990,0.005990,217884
2016-05-22,0.005989,0.005992,0.005933,0.005936,0.005936,273758
2016-05-23,0.005935,0.005936,0.005905,0.005909,0.005909,507430
2016-05-24,0.005911,0.005964,0.005898,0.005962,0.005962,471659
2016-05-25,0.005962,0.005965,0.005754,0.005756,0.005756,517124
2016-05-26,0.005757,0.005757,0.005641,0.005669,0.005669,678744
2016-05-27,0.005670,0.005706,0.005650,0.005679,0.005679,1073760
2016-05-28,0.005676,0.005738,0.005659,0.005682,0.005682,889921
2016-05-29,0.005682,0.005729,0.005614,0.005662,0.005662,829452
2016-05-30,0.005664,0.005771,0.005645,0.005748,0.005748,476095
2016-05-31,0.005746,0.005758,0.005689,0.005706,0.005706,847636
2016-06-01,0.005701,0.005812,0.005690,0.005809,0.005809,1018470
2016-06-02,0.005809,0.005815,0.005757,0.005766,0.005766,611429
2016-06-03,0.005766,0.005870,0.005741,0.005827,0.005827,437813
2016-06-04,0.005829,0.005882,0.005755,0.005780,0.005780,617159
2016-06-05,0.005779,0.005820,0.005779,0.005796,0.005796,544201
2016-06-06,0.005795,0.005800,0.005751,0.005769,0.005769,690096
2016-06-07,0.005764,0.005787,0.005753,0.005780,0.005780,783409
2016-06-08,0.005780,0.005785,0.005753,0.005770,0.005770,754945
2016-06-09,0.005769,0.005789,0.005750,0.005788,0.005788,520793
2016-06-10,0.005785,0.005788,0.005732,0.005736,0.005736,526917
2016-06-11,0.005737,0.005766,0.005722,0.005766,0.005766,398757
2016-06-12,0.005766,0.005885,0.005747,0.005852,0.005852,1133540
2016-06-13,0.005852,0.005856,0.005765,0.005824,0.005824,1537720
2016-06-14,0.005828,0.007577,0.005798,0.007105,0.007105,9904250
2016-06-15,0.007093,0.007166,0.006871,0.006887,0.006887,3269290
2016-06-16,0.006889,0.006918,0.006624,0.006676,0.006676,3072370
2016-06-17,0.006681,0.006770,0.006637,0.006693,0.006693,2143830
2016-06-18,0.006693,0.006705,0.006529,0.006604,0.006604,1190870
2016-06-19,0.006585,0.006980,0.006561,0.006813,0.006813,2413110
2016-06-20,0.006818,0.006893,0.006626,0.006626,0.006626,1710410
2016-06-21,0.006630,0.006635,0.005976,0.006172,0.006172,3258040
2016-06-22,0.006179,0.006790,0.006084,0.006495,0.006495,5052140
2016-06-23,0.006519,0.006638,0.006253,0.006381,0.006381,3207640
2016-06-24,0.006380,0.006561,0.006348,0.006434,0.006434,2408230
2016-06-25,0.006427,0.006536,0.006383,0.006414,0.006414,1175110
2016-06-26,0.006409,0.006479,0.006354,0.006400,0.006400,1236360
2016-06-27,0.006402,0.006429,0.006364,0.006398,0.006398,1136160
2016-06-28,0.006407,0.006829,0.006407,0.006773,0.006773,3149120
2016-06-29,0.006775,0.006936,0.006670,0.006777,0.006777,2063960
2016-06-30,0.006778,0.006956,0.006640,0.006657,0.006657,1046580
2016-07-01,0.006651,0.006837,0.006633,0.006787,0.006787,993538
2016-07-02,0.006788,0.006809,0.006691,0.006699,0.006699,503769
2016-07-03,0.006714,0.006734,0.006582,0.006607,0.006607,536311
2016-07-04,0.006621,0.008447,0.006599,0.007028,0.007028,875970
2016-07-05,0.007029,0.007064,0.006659,0.006699,0.006699,598865
2016-07-06,0.006716,0.006743,0.006687,0.006691,0.006691,600195
2016-07-07,0.006689,0.006699,0.006495,0.006598,0.006598,789693
2016-07-08,0.006609,0.006715,0.006563,0.006715,0.006715,604076
2016-07-09,0.006717,0.006718,0.006624,0.006679,0.006679,577447
2016-07-10,0.006672,0.006676,0.006621,0.006674,0.006674,571047
2016-07-11,0.006671,0.006690,0.006530,0.006534,0.006534,722627
2016-07-12,0.006534,0.006593,0.006350,0.006350,0.006350,977958
2016-07-13,0.006350,0.006437,0.006350,0.006411,0.006411,942245
2016-07-14,0.006408,0.006425,0.006377,0.006385,0.006385,682894
2016-07-15,0.006388,0.006452,0.006388,0.006442,0.006442,753167
2016-07-16,0.006442,0.006572,0.006440,0.006572,0.006572,659904
2016-07-17,0.006571,0.006591,0.006516,0.006538,0.006538,529265
2016-07-18,0.006538,0.006540,0.006481,0.006482,0.006482,442793
2016-07-19,0.006479,0.006485,0.006397,0.006405,0.006405,550843
2016-07-20,0.006404,0.006422,0.006380,0.006395,0.006395,790117
2016-07-21,0.006390,0.006564,0.006374,0.006416,0.006416,811193
2016-07-22,0.006417,0.006423,0.006303,0.006303,0.006303,780192
2016-07-23,0.006303,0.006335,0.006270,0.006317,0.006317,356569
2016-07-24,0.006328,0.006333,0.006228,0.006286,0.006286,315687
2016-07-25,0.006293,0.006297,0.006225,0.006246,0.006246,881632
2016-07-26,0.006246,0.006250,0.005983,0.005998,0.005998,1547830
2016-07-27,0.005996,0.006008,0.005954,0.005969,0.005969,1370090
2016-07-28,0.005973,0.005986,0.005947,0.005974,0.005974,1264650
2016-07-29,0.005974,0.006112,0.005969,0.006111,0.006111,779667
2016-07-30,0.006112,0.006164,0.006107,0.006121,0.006121,442025
2016-07-31,0.006118,0.006122,0.005944,0.005945,0.005945,648205
2016-08-01,0.005942,0.005942,0.005904,0.005906,0.005906,958956
2016-08-02,0.005911,0.005933,0.005686,0.005690,0.005690,1553690
2016-08-03,0.005688,0.005701,0.005630,0.005646,0.005646,1570660
2016-08-04,0.005646,0.005820,0.005644,0.005816,0.005816,1007960
2016-08-05,0.005821,0.006450,0.005813,0.006447,0.006447,697388
2016-08-06,0.006448,0.006560,0.006239,0.006337,0.006337,2164530
2016-08-07,0.006337,0.006337,0.006156,0.006178,0.006178,1303100
2016-08-08,0.006160,0.006180,0.006021,0.006027,0.006027,722628
2016-08-09,0.006027,0.006181,0.006003,0.006163,0.006163,1105300
2016-08-10,0.006147,0.006221,0.006109,0.006194,0.006194,865808
2016-08-11,0.006196,0.006217,0.006162,0.006189,0.006189,407711
2016-08-12,0.006188,0.006189,0.006101,0.006123,0.006123,646843
2016-08-13,0.006119,0.006141,0.006080,0.006092,0.006092,602600
2016-08-14,0.006092,0.006093,0.005968,0.005994,0.005994,499048
2016-08-15,0.005993,0.006062,0.005969,0.006045,0.006045,488337
2016-08-16,0.006045,0.006188,0.006030,0.006140,0.006140,1249860
2016-08-17,0.006144,0.006158,0.006099,0.006109,0.006109,1352830
2016-08-18,0.006100,0.006123,0.006044,0.006122,0.006122,1080170
2016-08-19,0.006120,0.006199,0.006093,0.006119,0.006119,1356390
2016-08-20,0.006126,0.006148,0.006085,0.006114,0.006114,399635
2016-08-21,0.006116,0.006117,0.006012,0.006052,0.006052,411952
2016-08-22,0.006055,0.006072,0.005883,0.006000,0.006000,686434
2016-08-23,0.006002,0.006054,0.005960,0.006019,0.006019,979256
2016-08-24,0.006015,0.006059,0.005989,0.006052,0.006052,1118660
2016-08-25,0.006049,0.006085,0.006028,0.006079,0.006079,716326
2016-08-26,0.006083,0.006097,0.006019,0.006030,0.006030,578722
2016-08-27,0.006018,0.006042,0.005971,0.005975,0.005975,233262
2016-08-28,0.005974,0.006001,0.005955,0.005963,0.005963,592108
2016-08-29,0.005961,0.006140,0.005938,0.006131,0.006131,1527760
2016-08-30,0.006120,0.006129,0.006006,0.006026,0.006026,928043
2016-08-31,0.006036,0.006045,0.005915,0.006012,0.006012,1169040
2016-09-01,0.006013,0.006030,0.005980,0.005984,0.005984,660021
2016-09-02,0.005979,0.005985,0.005959,0.005970,0.005970,583636
2016-09-03,0.005967,0.005992,0.005928,0.005964,0.005964,698318
2016-09-04,0.005964,0.006002,0.005905,0.005954,0.005954,800373
2016-09-05,0.005948,0.005966,0.005889,0.005932,0.005932,784460
2016-09-06,0.005933,0.005955,0.005900,0.005912,0.005912,773525
2016-09-07,0.005915,0.005925,0.005888,0.005892,0.005892,686254
2016-09-08,0.005892,0.005941,0.005892,0.005902,0.005902,869389
2016-09-09,0.005901,0.005907,0.005857,0.005869,0.005869,849260
2016-09-10,0.005872,0.005882,0.005859,0.005870,0.005870,310034
2016-09-11,0.005866,0.005895,0.005815,0.005842,0.005842,533904
2016-09-12,0.005844,0.005912,0.005837,0.005897,0.005897,680932
2016-09-13,0.005899,0.005905,0.005871,0.005886,0.005886,836942
2016-09-14,0.005888,0.006042,0.005881,0.005961,0.005961,1048560
2016-09-15,0.005969,0.008765,0.005953,0.008303,0.008303,15967600
2016-09-16,0.008286,0.008333,0.007200,0.007446,0.007446,12342800
2016-09-17,0.007391,0.007535,0.006998,0.007018,0.007018,1646260
2016-09-18,0.007017,0.007019,0.006788,0.006853,0.006853,2231350
2016-09-19,0.006855,0.007178,0.006795,0.006858,0.006858,2930120
2016-09-20,0.006865,0.006911,0.006748,0.006785,0.006785,1365440
2016-09-21,0.006809,0.006908,0.006709,0.006829,0.006829,1719470
2016-09-22,0.006833,0.006986,0.006809,0.006843,0.006843,1491330
2016-09-23,0.006848,0.007300,0.006807,0.007211,0.007211,3104540
2016-09-24,0.007234,0.007424,0.007170,0.007362,0.007362,2170050
2016-09-25,0.007356,0.007986,0.007316,0.007855,0.007855,4699860
2016-09-26,0.007872,0.008593,0.007847,0.007963,0.007963,9102940
2016-09-27,0.007959,0.008306,0.007919,0.008229,0.008229,6131430
2016-09-28,0.008220,0.009082,0.008220,0.009048,0.009048,7558520
2016-09-29,0.009065,0.009090,0.008707,0.008914,0.008914,5974090
2016-09-30,0.008910,0.009240,0.008789,0.008830,0.008830,7561150
2016-10-01,0.008839,0.008848,0.008186,0.008205,0.008205,5895530
2016-10-02,0.008197,0.008316,0.008084,0.008165,0.008165,2072840
2016-10-03,0.008165,0.008241,0.008065,0.008089,0.008089,2776300
2016-10-04,0.008115,0.008132,0.007853,0.007853,0.007853,2642950
2016-10-05,0.007873,0.007895,0.007407,0.007435,0.007435,4840340
2016-10-06,0.007429,0.007460,0.007321,0.007382,0.007382,2826190
2016-10-07,0.007377,0.007459,0.007350,0.007377,0.007377,3042600
2016-10-08,0.007371,0.007377,0.007260,0.007310,0.007310,2019560
2016-10-09,0.007310,0.007563,0.007299,0.007543,0.007543,3390900
2016-10-10,0.007542,0.008105,0.007542,0.007978,0.007978,6150610
2016-10-11,0.007993,0.008324,0.007905,0.008234,0.008234,4003630
2016-10-12,0.008208,0.008507,0.007934,0.007949,0.007949,2943130
2016-10-13,0.007951,0.007984,0.007867,0.007982,0.007982,1009720
2016-10-14,0.007980,0.008960,0.007970,0.008767,0.008767,1915430
2016-10-15,0.008769,0.008885,0.008130,0.008146,0.008146,781979
2016-10-16,0.008137,0.008230,0.008055,0.008078,0.008078,608355
2016-10-17,0.008079,0.008144,0.008011,0.008030,0.008030,2485290
2016-10-18,0.008032,0.008350,0.008026,0.008350,0.008350,3782990
2016-10-19,0.008348,0.008637,0.008318,0.008627,0.008627,3360180
2016-10-20,0.008636,0.009124,0.008620,0.009092,0.009092,5895540
2016-10-21,0.009090,0.009128,0.008856,0.009029,0.009029,4055710
2016-10-22,0.009027,0.009081,0.008864,0.008972,0.008972,1649580
2016-10-23,0.008977,0.009454,0.008915,0.009454,0.009454,974189
2016-10-24,0.009432,0.009485,0.009054,0.009065,0.009065,1717690
2016-10-25,0.009065,0.009135,0.008882,0.008891,0.008891,2780690
2016-10-26,0.008884,0.008944,0.008815,0.008835,0.008835,2969280
2016-10-27,0.008833,0.008849,0.008468,0.008481,0.008481,4302920
2016-10-28,0.008483,0.008492,0.008081,0.008143,0.008143,3881320
2016-10-29,0.008157,0.008162,0.007674,0.007732,0.007732,3471390
2016-10-30,0.007738,0.008018,0.007716,0.008014,0.008014,2071780
2016-10-31,0.008014,0.008261,0.008014,0.008196,0.008196,2515480
2016-11-01,0.008197,0.008259,0.008083,0.008102,0.008102,1875440
2016-11-02,0.008104,0.008222,0.008088,0.008222,0.008222,1739300
2016-11-03,0.008221,0.008243,0.007975,0.008021,0.008021,3114110
2016-11-04,0.008015,0.008161,0.008008,0.008157,0.008157,2707110
2016-11-05,0.008157,0.008261,0.008155,0.008230,0.008230,967011
2016-11-06,0.008230,0.008277,0.008187,0.008193,0.008193,784787
2016-11-07,0.008197,0.008197,0.008088,0.008108,0.008108,2308500
2016-11-08,0.008111,0.008246,0.008108,0.008206,0.008206,2477080
2016-11-09,0.008205,0.008222,0.008074,0.008079,0.008079,3575540
2016-11-10,0.008081,0.008138,0.008043,0.008136,0.008136,2600650
2016-11-11,0.008131,0.008146,0.008058,0.008065,0.008065,2039200
2016-11-12,0.008061,0.008105,0.008019,0.008044,0.008044,1708000
2016-11-13,0.008039,0.008258,0.007968,0.008257,0.008257,2201990
2016-11-14,0.008255,0.008308,0.008059,0.008098,0.008098,1283330
2016-11-15,0.008099,0.008115,0.007876,0.007881,0.007881,3078090
2016-11-16,0.007888,0.007944,0.007842,0.007842,0.007842,2905840
2016-11-17,0.007851,0.007867,0.007721,0.007727,0.007727,2401030
2016-11-18,0.007722,0.007778,0.007709,0.007778,0.007778,2487390
2016-11-19,0.007778,0.007809,0.007753,0.007799,0.007799,1296770
2016-11-20,0.007799,0.007806,0.007626,0.007651,0.007651,1875290
2016-11-21,0.007649,0.007651,0.007566,0.007566,0.007566,2594010
2016-11-22,0.007567,0.007567,0.007431,0.007434,0.007434,2400100
2016-11-23,0.007434,0.007435,0.007035,0.007061,0.007061,3730650
2016-11-24,0.007062,0.007069,0.006945,0.006950,0.006950,1845880
2016-11-25,0.006948,0.006979,0.006888,0.006902,0.006902,995869
2016-11-26,0.006895,0.007390,0.006847,0.007390,0.007390,560816
2016-11-27,0.007385,0.007499,0.007070,0.007074,0.007074,525140
2016-11-28,0.007082,0.007114,0.006947,0.007008,0.007008,1818750
2016-11-29,0.007009,0.007042,0.006780,0.006780,0.006780,1551670
2016-11-30,0.006779,0.006784,0.006720,0.006723,0.006723,1495310
2016-12-01,0.006723,0.006737,0.006702,0.006702,0.006702,1142000
2016-12-02,0.006707,0.006906,0.006615,0.006660,0.006660,1756030
2016-12-03,0.006712,0.006890,0.006588,0.006588,0.006588,1213480
2016-12-04,0.006592,0.006595,0.006519,0.006527,0.006527,1167110
2016-12-05,0.006525,0.006761,0.006419,0.006434,0.006434,867666
2016-12-06,0.006435,0.006655,0.006417,0.006655,0.006655,1396500
2016-12-07,0.006653,0.006851,0.006565,0.006851,0.006851,2805260
2016-12-08,0.006849,0.007156,0.006829,0.007097,0.007097,2789540
2016-12-09,0.007091,0.007162,0.007007,0.007135,0.007135,2421860
2016-12-10,0.007138,0.007145,0.006816,0.006816,0.006816,1297860
2016-12-11,0.006816,0.006998,0.006731,0.006744,0.006744,978511
2016-12-12,0.006744,0.006809,0.006743,0.006778,0.006778,1449640
2016-12-13,0.006780,0.006781,0.006678,0.006708,0.006708,1946660
2016-12-14,0.006704,0.006753,0.006690,0.006705,0.006705,2002770
2016-12-15,0.006699,0.006699,0.006606,0.006662,0.006662,1050570
2016-12-16,0.006662,0.006791,0.006661,0.006710,0.006710,2575390
2016-12-17,0.006704,0.006711,0.006535,0.006541,0.006541,1838990
2016-12-18,0.006541,0.006580,0.006533,0.006574,0.006574,1194400
2016-12-19,0.006582,0.006582,0.006534,0.006545,0.006545,1109670
2016-12-20,0.006540,0.006543,0.006481,0.006500,0.006500,2284690
2016-12-21,0.006498,0.006498,0.006417,0.006445,0.006445,2300840
2016-12-22,0.006452,0.006466,0.006324,0.006363,0.006363,2897110
2016-12-23,0.006362,0.006436,0.006281,0.006286,0.006286,3514540
2016-12-24,0.006275,0.006371,0.006234,0.006349,0.006349,2495670
2016-12-25,0.006350,0.006453,0.006334,0.006444,0.006444,2188780
2016-12-26,0.006443,0.006481,0.006323,0.006326,0.006326,1640840
2016-12-27,0.006326,0.006326,0.006188,0.006199,0.006199,2471000
2016-12-28,0.006193,0.006336,0.006126,0.006173,0.006173,2064130
2016-12-29,0.006180,0.006354,0.006167,0.006341,0.006341,1345050
2016-12-30,0.006352,0.006455,0.006338,0.006426,0.006426,1379470
2016-12-31,0.006417,0.006538,0.006387,0.006449,0.006449,272884
2017-01-01,0.006523,0.006702,0.006334,0.006368,0.006368,418978
2017-01-02,0.006386,0.006437,0.006281,0.006311,0.006311,1046250
2017-01-03,0.006290,0.006392,0.006278,0.006386,0.006386,1014830
2017-01-04,0.006385,0.006656,0.006385,0.006570,0.006570,1642730
2017-01-05,0.006572,0.006580,0.006031,0.006201,0.006201,4058170
2017-01-06,0.006197,0.006394,0.006109,0.006315,0.006315,1746150
2017-01-07,0.006351,0.006404,0.006133,0.006366,0.006366,1351030
2017-01-08,0.006383,0.006383,0.006232,0.006233,0.006233,554133
2017-01-09,0.006239,0.006294,0.006127,0.006167,0.006167,702255
2017-01-10,0.006157,0.006815,0.006148,0.006698,0.006698,2510530
2017-01-11,0.006708,0.006721,0.006312,0.006411,0.006411,3436270
2017-01-12,0.006417,0.006851,0.006351,0.006423,0.006423,5013190
2017-01-13,0.006434,0.006664,0.006396,0.006596,0.006596,2059340
2017-01-14,0.006610,0.006872,0.006585,0.006863,0.006863,1307810
2017-01-15,0.006867,0.006925,0.006726,0.006726,0.006726,780822
2017-01-16,0.006747,0.006836,0.006717,0.006788,0.006788,699284
2017-01-17,0.006772,0.006848,0.006612,0.006800,0.006800,1842150
2017-01-18,0.006790,0.007125,0.006659,0.006709,0.006709,1342730
2017-01-19,0.006713,0.007040,0.006671,0.007034,0.007034,760684
2017-01-20,0.007032,0.007160,0.006610,0.006675,0.006675,620052
2017-01-21,0.006694,0.006824,0.006678,0.006706,0.006706,553724
2017-01-22,0.006706,0.006759,0.006653,0.006713,0.006713,362422
2017-01-23,0.006718,0.006735,0.006662,0.006697,0.006697,309838
2017-01-24,0.006708,0.006718,0.006534,0.006540,0.006540,509262
2017-01-25,0.006527,0.006594,0.006490,0.006513,0.006513,522497
2017-01-26,0.006511,0.007073,0.006425,0.006690,0.006690,1446950
2017-01-27,0.006686,0.006815,0.006331,0.006415,0.006415,924745
2017-01-28,0.006409,0.006419,0.006323,0.006342,0.006342,241491
2017-01-29,0.006356,0.006493,0.006287,0.006402,0.006402,325176
2017-01-30,0.006402,0.006468,0.006353,0.006381,0.006381,391822
2017-01-31,0.006390,0.006411,0.006297,0.006314,0.006314,661444
2017-02-01,0.006311,0.006642,0.006249,0.006540,0.006540,1836820
2017-02-02,0.006540,0.006630,0.006381,0.006469,0.006469,670888
2017-02-03,0.006466,0.006510,0.006401,0.006474,0.006474,548263
2017-02-04,0.006487,0.006528,0.006429,0.006492,0.006492,314187
2017-02-05,0.006494,0.006563,0.006403,0.006442,0.006442,367001
2017-02-06,0.006439,0.006494,0.006397,0.006450,0.006450,386766
2017-02-07,0.006437,0.006509,0.006378,0.006407,0.006407,945440
2017-02-08,0.006407,0.007833,0.006402,0.006438,0.006438,860217
2017-02-09,0.006433,0.006484,0.006193,0.006374,0.006374,1700680
2017-02-10,0.006367,0.006700,0.006192,0.006289,0.006289,808768
2017-02-11,0.006290,0.006395,0.006273,0.006333,0.006333,334607
2017-02-12,0.006328,0.006364,0.006269,0.006269,0.006269,230479
2017-02-13,0.006267,0.006338,0.006228,0.006251,0.006251,462843
2017-02-14,0.006240,0.006352,0.006240,0.006278,0.006278,671150
2017-02-15,0.006279,0.006302,0.006095,0.006147,0.006147,813299
2017-02-16,0.006138,0.006244,0.005988,0.006027,0.006027,1355840
2017-02-17,0.005939,0.006095,0.005872,0.005935,0.005935,1160600
2017-02-18,0.005949,0.006014,0.005427,0.005569,0.005569,1866850
2017-02-19,0.005589,0.005892,0.005570,0.005878,0.005878,896856
2017-02-20,0.005879,0.005949,0.005740,0.005873,0.005873,880117
2017-02-21,0.005871,0.005909,0.005735,0.005832,0.005832,653081
2017-02-22,0.005849,0.005887,0.005817,0.005860,0.005860,500712
2017-02-23,0.005856,0.005943,0.005798,0.005895,0.005895,750533
2017-02-24,0.005883,0.005919,0.005644,0.005701,0.005701,1343690
2017-02-25,0.005700,0.005743,0.005628,0.005665,0.005665,684577
2017-02-26,0.005664,0.005733,0.005651,0.005671,0.005671,258373
2017-02-27,0.005665,0.005696,0.005608,0.005609,0.005609,641126
2017-02-28,0.005608,0.005631,0.005438,0.005536,0.005536,1693350
2017-03-01,0.005525,0.005547,0.005372,0.005408,0.005408,1630460
2017-03-02,0.005419,0.006217,0.005408,0.005991,0.005991,3811500
2017-03-03,0.005988,0.006346,0.005968,0.006339,0.006339,2703850
2017-03-04,0.006354,0.006497,0.006278,0.006299,0.006299,1372440
2017-03-05,0.006290,0.006389,0.006129,0.006129,0.006129,1044760
2017-03-06,0.006129,0.006221,0.006047,0.006057,0.006057,1023500
2017-03-07,0.006057,0.006577,0.005974,0.006534,0.006534,2901920
2017-03-08,0.006551,0.006776,0.006363,0.006509,0.006509,3432500
2017-03-09,0.006485,0.006606,0.006423,0.006498,0.006498,2064660
2017-03-10,0.006503,0.006546,0.006050,0.006227,0.006227,3144440
2017-03-11,0.006229,0.006383,0.006130,0.006238,0.006238,1818590
2017-03-12,0.006214,0.006313,0.006086,0.006255,0.006255,1531030
2017-03-13,0.006271,0.006429,0.006156,0.006385,0.006385,2561890
2017-03-14,0.006346,0.006406,0.006277,0.006381,0.006381,1358830
2017-03-15,0.006370,0.006500,0.006301,0.006314,0.006314,1376090
2017-03-16,0.006319,0.006409,0.006213,0.006394,0.006394,3860210
2017-03-17,0.006406,0.006406,0.005970,0.006116,0.006116,3442010
2017-03-18,0.006137,0.007396,0.006118,0.006710,0.006710,7223300
2017-03-19,0.006736,0.007198,0.006556,0.006912,0.006912,4241970
2017-03-20,0.006915,0.007112,0.006761,0.006975,0.006975,3423710
2017-03-21,0.006996,0.007075,0.006792,0.006909,0.006909,3021440
2017-03-22,0.006908,0.007460,0.006882,0.007301,0.007301,4652530
2017-03-23,0.007284,0.010582,0.007258,0.010582,0.010582,12315100
